"year","size","farmStay","habFact","ppue"
30,0.5,10,2,12.7244253208415
31,0.5,10,2,12.7232312832211
32,0.5,10,2,12.7222287520141
33,0.5,10,2,12.7213781414023
34,0.5,10,2,12.720654097179
35,0.5,10,2,12.7200387985369
36,0.5,10,2,12.7195181028724
37,0.5,10,2,12.7190797055155
38,0.5,10,2,12.7187123529147
39,0.5,10,2,12.7184056155392
40,0.5,10,2,12.7181498564458
41,0.5,10,2,12.7179361719288
42,0.5,10,2,12.7177587886526
43,0.5,10,2,12.7176121317877
44,0.5,10,2,12.7174912211849
45,0.5,10,2,12.7173916986386
46,0.5,10,2,12.7173098432398
47,0.5,10,2,12.7172425179926
48,0.5,10,2,12.7171871122088
49,0.5,10,2,12.7171414767767
50,0.5,10,2,12.7171038517646
2,0.5,10,3,18.1042974803516
3,0.5,10,3,17.71653092808
4,0.5,10,3,17.3434447503972
5,0.5,10,3,16.991315296066
6,0.5,10,3,16.6656571382512
7,0.5,10,3,16.3702117210169
8,0.5,10,3,16.1067267225085
9,0.5,10,3,15.8751848059602
10,0.5,10,3,15.6742239763727
11,0.5,10,3,15.5015913463437
12,0.5,10,3,15.3545385213231
13,0.5,10,3,15.2301271680323
14,0.5,10,3,15.125444338195
15,0.5,10,3,15.0377406616062
16,0.5,10,3,12.2385705751407
17,0.5,10,3,12.1291179382544
18,0.5,10,3,12.0105591888968
19,0.5,10,3,11.9505579568217
20,0.5,10,3,11.9092747561057
21,0.5,10,3,11.8916406730715
22,0.5,10,3,11.8861350816498
23,0.5,10,3,11.8895911451072
24,0.5,10,3,11.8978535906648
25,0.5,10,3,11.908592959481
26,0.5,10,3,11.9199759830985
27,0.5,10,3,11.9309392019482
28,0.5,10,3,11.9408556897592
29,0.5,10,3,11.9494436045377
30,0.5,10,3,11.9566532363963
31,0.5,10,3,11.9625750019335
32,0.5,10,3,11.9673673674244
33,0.5,10,3,11.9712110617061
34,0.5,10,3,11.9742811792753
35,0.5,10,3,11.9767327405976
36,0.5,10,3,11.9786953416044
37,0.5,10,3,11.9802731388092
38,0.5,10,3,11.981547620929
39,0.5,10,3,11.9825814368615
40,0.5,10,3,11.9834222733697
41,0.5,10,3,11.9841062276628
42,0.5,10,3,11.9846659624981
43,0.5,10,3,11.9851261445341
44,0.5,10,3,11.9855057227375
45,0.5,10,3,11.9858194562648
46,0.5,10,3,11.9860790326254
47,0.5,10,3,11.9862938301204
48,0.5,10,3,11.9864714773648
49,0.5,10,3,11.9866182626959
50,0.5,10,3,11.9867394094085
2,0.5,10,4,18.1042974803516
3,0.5,10,4,17.71653092808
4,0.5,10,4,17.3434447503972
5,0.5,10,4,16.991315296066
6,0.5,10,4,16.6656571382512
7,0.5,10,4,16.3702117210169
8,0.5,10,4,16.1067267225085
9,0.5,10,4,15.8751848059602
10,0.5,10,4,15.6742239763727
11,0.5,10,4,15.5015913463437
12,0.5,10,4,15.3545385213231
13,0.5,10,4,15.2301271680323
14,0.5,10,4,15.125444338195
15,0.5,10,4,15.0377406616062
16,0.5,10,4,13.06261276855
17,0.5,10,4,13.0291728188487
18,0.5,10,4,12.9683582119059
19,0.5,10,4,12.9367438330684
20,0.5,10,4,12.9101897574288
21,0.5,10,4,12.8926490035116
22,0.5,10,4,12.8790448381767
23,0.5,10,4,12.8692919981332
24,0.5,10,4,12.8620510441394
25,0.5,10,4,12.8567765868489
26,0.5,10,4,12.8529006188284
27,0.5,10,4,12.8500594895255
28,0.5,10,4,12.847945537506
29,0.5,10,4,12.8463474764534
30,0.5,10,4,12.8451153904795
31,0.5,10,4,12.8441480305588
32,0.5,10,4,12.8433762237272
33,0.5,10,4,12.8427528927542
34,0.5,10,4,12.842245136273
35,0.5,10,4,12.8418292252031
36,0.5,10,4,12.8414873503179
37,0.5,10,4,12.8412056611644
38,0.5,10,4,12.8409730401116
39,0.5,10,4,12.8407803235913
40,0.5,10,4,12.8406197361913
41,0.5,10,4,12.8404843506197
42,0.5,10,4,12.8403710569304
43,0.5,10,4,12.840276670941
44,0.5,10,4,12.8401983238345
45,0.5,10,4,12.8401334647305
46,0.5,10,4,12.8400798821764
47,0.5,10,4,12.8400356761538
48,0.5,10,4,12.8399992345347
49,0.5,10,4,12.8399692078414
50,0.5,10,4,12.8399444729126
2,0.6,1,1,18.1042974803516
3,0.6,1,1,17.71653092808
4,0.6,1,1,17.3434447503972
5,0.6,1,1,16.991315296066
6,0.6,1,1,16.6656571382512
7,0.6,1,1,16.3702117210169
8,0.6,1,1,16.1067267225085
9,0.6,1,1,15.8751848059602
10,0.6,1,1,15.6742239763727
11,0.6,1,1,15.5015913463437
12,0.6,1,1,15.3545385213231
13,0.6,1,1,15.2301271680323
14,0.6,1,1,15.125444338195
15,0.6,1,1,15.0377406616062
16,0.6,1,1,12.372112734739
17,0.6,1,1,12.361975964901
18,0.6,1,1,12.2704455408142
19,0.6,1,1,12.2311309278431
20,0.6,1,1,12.1901969954732
21,0.6,1,1,12.1627214040447
22,0.6,1,1,12.1390358009682
23,0.6,1,1,12.1208251190578
24,0.6,1,1,12.1060169591773
25,0.6,1,1,12.0942478872304
26,0.6,1,1,12.0847354419461
27,0.6,1,1,12.0770508737861
28,0.6,1,1,12.070766094188
29,0.6,1,1,12.0655880167033
30,0.6,1,1,12.0612862892141
31,0.6,1,1,12.0576942302051
32,0.6,1,1,12.0546842614452
33,0.6,1,1,12.0521588362431
34,0.6,1,1,12.050040133997
35,0.6,1,1,12.0482646622683
36,0.6,1,1,12.0467792410981
37,0.6,1,1,12.0455387565388
38,0.6,1,1,12.0445046297088
39,0.6,1,1,12.0436438370386
40,0.6,1,1,12.0429281671089
41,0.6,1,1,12.042333644831
42,0.6,1,1,12.0418405011942
43,0.6,1,1,12.0414316817034
44,0.6,1,1,12.0410928960104
45,0.6,1,1,12.0408121702517
46,0.6,1,1,12.0405795349762
47,0.6,1,1,12.0403867069613
48,0.6,1,1,12.0402268257157
49,0.6,1,1,12.0400942174065
50,0.6,1,1,12.0399841929306
2,0.6,1,2,18.1042974803516
3,0.6,1,2,17.71653092808
4,0.6,1,2,17.3434447503972
5,0.6,1,2,16.991315296066
6,0.6,1,2,16.6656571382512
7,0.6,1,2,16.3702117210169
8,0.6,1,2,16.1067267225085
9,0.6,1,2,15.8751848059602
10,0.6,1,2,15.6742239763727
11,0.6,1,2,15.5015913463437
12,0.6,1,2,15.3545385213231
13,0.6,1,2,15.2301271680323
14,0.6,1,2,15.125444338195
15,0.6,1,2,15.0377406616062
16,0.6,1,2,12.1845182449697
17,0.6,1,2,12.1762966032609
18,0.6,1,2,12.0779511652573
19,0.6,1,2,12.0405691649932
20,0.6,1,2,12.0021908656173
21,0.6,1,2,11.9798039112976
22,0.6,1,2,11.9620927702159
23,0.6,1,2,11.9501582865353
24,0.6,1,2,11.9414242835041
25,0.6,1,2,11.9353437128529
26,0.6,1,2,11.9309622034815
27,0.6,1,2,11.9278098868633
28,0.6,1,2,11.9254519842175
29,0.6,1,2,11.923628554653
30,0.6,1,2,11.9221600291625
31,0.6,1,2,11.9209420964362
32,0.6,1,2,11.9199106528012
33,0.6,1,2,11.9190288386367
34,0.6,1,2,11.9182734277671
35,0.6,1,2,11.9176284246143
36,0.6,1,2,11.917080847091
37,0.6,1,2,11.9166190374782
38,0.6,1,2,11.9162319318178
39,0.6,1,2,11.9159089756535
40,0.6,1,2,11.9156401783811
41,0.6,1,2,11.9154160873158
42,0.6,1,2,11.9152304828999
43,0.6,1,2,11.9150773399205
44,0.6,1,2,11.9149513235931
45,0.6,1,2,11.9148477733577
46,0.6,1,2,11.9147627288758
47,0.6,1,2,11.9146928630792
48,0.6,1,2,11.9146354185837
49,0.6,1,2,11.9145881342243
50,0.6,1,2,11.9145491654397
2,0.6,1,3,18.1042974803516
3,0.6,1,3,17.71653092808
4,0.6,1,3,17.3434447503972
5,0.6,1,3,16.991315296066
6,0.6,1,3,16.6656571382512
7,0.6,1,3,16.3702117210169
8,0.6,1,3,16.1067267225085
9,0.6,1,3,15.8751848059602
10,0.6,1,3,15.6742239763727
11,0.6,1,3,15.5015913463437
12,0.6,1,3,15.3545385213231
13,0.6,1,3,15.2301271680323
14,0.6,1,3,15.125444338195
15,0.6,1,3,15.0377406616062
16,0.6,1,3,11.9504816175749
17,0.6,1,3,11.9100142113553
18,0.6,1,3,11.8038735761242
19,0.6,1,3,11.7651573440849
20,0.6,1,3,11.7308384389531
21,0.6,1,3,11.7156816411465
22,0.6,1,3,11.7061260709067
23,0.6,1,3,11.7026032215707
24,0.6,1,3,11.7019020175581
25,0.6,1,3,11.7032103515997
26,0.6,1,3,11.7053957390132
27,0.6,1,3,11.707952251631
28,0.6,1,3,11.7104637208836
29,0.6,1,3,11.7127347652636
30,0.6,1,3,11.7146707329719
31,0.6,1,3,11.7162622528974
32,0.6,1,3,11.7175380934141
33,0.6,1,3,11.7185468792794
34,0.6,1,3,11.7193400700094
35,0.6,1,3,11.7199647966185
36,0.6,1,3,11.7204600740108
37,0.6,1,3,11.720856382961
38,0.6,1,3,11.721176458683
39,0.6,1,3,11.7214367305435
40,0.6,1,3,11.7216487104005
41,0.6,1,3,11.7218200425187
42,0.6,1,3,11.7219602397856
43,0.6,1,3,11.7220758471206
44,0.6,1,3,11.7221716712002
45,0.6,1,3,11.7222512994216
46,0.6,1,3,11.7223175169852
47,0.6,1,3,11.722372534759
48,0.6,1,3,11.7224181590126
49,0.6,1,3,11.7224559054467
50,0.6,1,3,11.7224870596086
2,0.6,1,4,18.1042974803516
3,0.6,1,4,17.71653092808
4,0.6,1,4,17.3434447503972
5,0.6,1,4,16.991315296066
6,0.6,1,4,16.6656571382512
7,0.6,1,4,16.3702117210169
8,0.6,1,4,16.1067267225085
9,0.6,1,4,15.8751848059602
10,0.6,1,4,15.6742239763727
11,0.6,1,4,15.5015913463437
12,0.6,1,4,15.3545385213231
13,0.6,1,4,15.2301271680323
14,0.6,1,4,15.125444338195
15,0.6,1,4,15.0377406616062
16,0.6,1,4,12.3057143172871
17,0.6,1,4,12.3773746324912
18,0.6,1,4,12.279502401051
19,0.6,1,4,12.2648717410035
20,0.6,1,4,12.2282807481959
21,0.6,1,4,12.2107546240133
22,0.6,1,4,12.1925442021328
23,0.6,1,4,12.1804909745404
24,0.6,1,4,12.1703356010319
25,0.6,1,4,12.1628270624929
26,0.6,1,4,12.1568176874291
27,0.6,1,4,12.1521835873067
28,0.6,1,4,12.1484937937161
29,0.6,1,4,12.1455698429189
30,0.6,1,4,12.1432181722798
31,0.6,1,4,12.1413216672394
32,0.6,1,4,12.1397804386742
33,0.6,1,4,12.138523972541
34,0.6,1,4,12.137495675492
35,0.6,1,4,12.1366524264425
36,0.6,1,4,12.1359596407718
37,0.6,1,4,12.1353898377586
38,0.6,1,4,12.1349206892526
39,0.6,1,4,12.134533978457
40,0.6,1,4,12.1342145236377
41,0.6,1,4,12.1339489742906
42,0.6,1,4,12.1337288214254
43,0.6,1,4,12.1335465359453
44,0.6,1,4,12.133395820288
45,0.6,1,4,12.1332713321846
46,0.6,1,4,12.1331685994207
47,0.6,1,4,12.1330838725714
48,0.6,1,4,12.1330140235514
49,0.6,1,4,12.1329564547151
50,0.6,1,4,12.1329090146366
2,0.6,2,1,18.1042974803516
3,0.6,2,1,17.71653092808
4,0.6,2,1,17.3434447503972
5,0.6,2,1,16.991315296066
6,0.6,2,1,16.6656571382512
7,0.6,2,1,16.3702117210169
8,0.6,2,1,16.1067267225085
9,0.6,2,1,15.8751848059602
10,0.6,2,1,15.6742239763727
11,0.6,2,1,15.5015913463437
12,0.6,2,1,15.3545385213231
13,0.6,2,1,15.2301271680323
14,0.6,2,1,15.125444338195
15,0.6,2,1,15.0377406616062
16,0.6,2,1,12.372112734739
17,0.6,2,1,12.3254003824829
18,0.6,2,1,12.2047453320994
19,0.6,2,1,12.1621732108679
20,0.6,2,1,12.1143860447503
21,0.6,2,1,12.0876777808618
22,0.6,2,1,12.0631850494961
23,0.6,2,1,12.0453177439217
24,0.6,2,1,12.0304190910999
25,0.6,2,1,12.0189068801894
26,0.6,2,1,12.0096240513719
27,0.6,2,1,12.0022730977292
28,0.6,2,1,11.9963042970049
29,0.6,2,1,11.9914212613143
30,0.6,2,1,11.987357966903
31,0.6,2,1,11.9839500796495
32,0.6,2,1,11.9810719324868
33,0.6,2,1,11.9786372411073
34,0.6,2,1,11.9765782622093
35,0.6,2,1,11.9748412779881
36,0.6,2,1,11.9733804011411
37,0.6,2,1,11.9721558927751
38,0.6,2,1,11.9711326856293
39,0.6,2,1,11.9702799616606
40,0.6,2,1,11.9695707641707
41,0.6,2,1,11.9689817819138
42,0.6,2,1,11.9684937668765
43,0.6,2,1,11.9680898492762
44,0.6,2,1,11.9677557446353
45,0.6,2,1,11.9674794154797
46,0.6,2,1,11.9672508290774
47,0.6,2,1,11.9670616534482
48,0.6,2,1,11.966905007816
49,0.6,2,1,11.9667752222033
50,0.6,2,1,11.9666676293792
2,0.6,2,2,18.1042974803516
3,0.6,2,2,17.71653092808
4,0.6,2,2,17.3434447503972
5,0.6,2,2,16.991315296066
6,0.6,2,2,16.6656571382512
7,0.6,2,2,16.3702117210169
8,0.6,2,2,16.1067267225085
9,0.6,2,2,15.8751848059602
10,0.6,2,2,15.6742239763727
11,0.6,2,2,15.5015913463437
12,0.6,2,2,15.3545385213231
13,0.6,2,2,15.2301271680323
14,0.6,2,2,15.125444338195
15,0.6,2,2,15.0377406616062
16,0.6,2,2,11.9558184029827
17,0.6,2,2,11.9149022898467
18,0.6,2,2,11.7817386475548
19,0.6,2,2,11.720124379427
20,0.6,2,2,11.6636192282959
21,0.6,2,2,11.631431645702
22,0.6,2,2,11.6097366757438
23,0.6,2,2,11.5983403172733
24,0.6,2,2,11.5926875178126
25,0.6,2,2,11.5909879214678
26,0.6,2,2,11.5913434419705
27,0.6,2,2,11.5927301661657
28,0.6,2,2,11.5944183696597
29,0.6,2,2,11.5960317403712
30,0.6,2,2,11.5973852014732
31,0.6,2,2,11.59842948154
32,0.6,2,2,11.5991823900158
33,0.6,2,2,11.5996944976086
34,0.6,2,2,11.6000241150248
35,0.6,2,2,11.6002252140808
36,0.6,2,2,11.6003416373788
37,0.6,2,2,11.6004059482306
38,0.6,2,2,11.6004404257557
39,0.6,2,2,11.60045906553
40,0.6,2,2,11.6004696870703
41,0.6,2,2,11.6004756893201
42,0.6,2,2,11.6004809283671
43,0.6,2,2,11.6004868869128
44,0.6,2,2,11.6004939454992
45,0.6,2,2,11.6005018637918
46,0.6,2,2,11.6005101921368
47,0.6,2,2,11.6005184566367
48,0.6,2,2,11.6005262675591
49,0.6,2,2,11.6005333622153
50,0.6,2,2,11.60053960039
2,0.6,2,3,18.1042974803516
3,0.6,2,3,17.71653092808
4,0.6,2,3,17.3434447503972
5,0.6,2,3,16.991315296066
6,0.6,2,3,16.6656571382512
7,0.6,2,3,16.3702117210169
8,0.6,2,3,16.1067267225085
9,0.6,2,3,15.8751848059602
10,0.6,2,3,15.6742239763727
11,0.6,2,3,15.5015913463437
12,0.6,2,3,15.3545385213231
13,0.6,2,3,15.2301271680323
14,0.6,2,3,15.125444338195
15,0.6,2,3,15.0377406616062
16,0.6,2,3,11.555537307669
17,0.6,2,3,11.4398884552832
18,0.6,2,3,11.3104372726115
19,0.6,2,3,11.2459275331239
20,0.6,2,3,11.1993332699652
21,0.6,2,3,11.1773776645392
22,0.6,2,3,11.1674003754245
23,0.6,2,3,11.1669929502986
24,0.6,2,3,11.1718848302787
25,0.6,2,3,11.1798700077329
26,0.6,2,3,11.1890118050856
27,0.6,2,3,11.1981900653602
28,0.6,2,3,11.2066800112164
29,0.6,2,3,11.214133612103
30,0.6,2,3,11.2204387196398
31,0.6,2,3,11.2256384032802
32,0.6,2,3,11.2298517089559
33,0.6,2,3,11.2332286218311
34,0.6,2,3,11.2359196753301
35,0.6,2,3,11.2380609410768
36,0.6,2,3,11.2397674749119
37,0.6,2,3,11.241132498031
38,0.6,2,3,11.242229296619
39,0.6,2,3,11.2431143564765
40,0.6,2,3,11.243830661981
41,0.6,2,3,11.2444106604814
42,0.6,2,3,11.2448836935287
43,0.6,2,3,11.2452716745885
44,0.6,2,3,11.2455912531091
45,0.6,2,3,11.2458552484775
46,0.6,2,3,11.2460736978614
47,0.6,2,3,11.2462545726877
48,0.6,2,3,11.2464043030869
49,0.6,2,3,11.2465281577783
50,0.6,2,3,11.2466304968516
2,0.6,2,4,18.1042974803516
3,0.6,2,4,17.71653092808
4,0.6,2,4,17.3434447503972
5,0.6,2,4,16.991315296066
6,0.6,2,4,16.6656571382512
7,0.6,2,4,16.3702117210169
8,0.6,2,4,16.1067267225085
9,0.6,2,4,15.8751848059602
10,0.6,2,4,15.6742239763727
11,0.6,2,4,15.5015913463437
12,0.6,2,4,15.3545385213231
13,0.6,2,4,15.2301271680323
14,0.6,2,4,15.125444338195
15,0.6,2,4,15.0377406616062
16,0.6,2,4,11.2935587195843
17,0.6,2,4,11.1815390295862
18,0.6,2,4,11.0456286379418
19,0.6,2,4,10.974145162323
20,0.6,2,4,10.9236229592528
21,0.6,2,4,10.9001405626329
22,0.6,2,4,10.891819636653
23,0.6,2,4,10.8950706084399
24,0.6,2,4,10.9047860532719
25,0.6,2,4,10.9179389489699
26,0.6,2,4,10.932117740615
27,0.6,2,4,10.9458868604903
28,0.6,2,4,10.9583970320951
29,0.6,2,4,10.9692640665032
30,0.6,2,4,10.9784072886548
31,0.6,2,4,10.9859301511491
32,0.6,2,4,10.9920250411042
33,0.6,2,4,10.9969149795191
34,0.6,2,4,11.0008178856895
35,0.6,2,4,11.0039283911638
36,0.6,2,4,11.0064106592599
37,0.6,2,4,11.0083978933477
38,0.6,2,4,11.0099952896004
39,0.6,2,4,11.0112844215175
40,0.6,2,4,11.0123278083717
41,0.6,2,4,11.0131729997925
42,0.6,2,4,11.01386178494
43,0.6,2,4,11.0144258087721
44,0.6,2,4,11.0148893827554
45,0.6,2,4,11.0152713674536
46,0.6,2,4,11.0155866073888
47,0.6,2,4,11.0158469270153
48,0.6,2,4,11.0160618672576
49,0.6,2,4,11.016239227962
50,0.6,2,4,11.0163854416854
2,0.6,3,1,18.1042974803516
3,0.6,3,1,17.71653092808
4,0.6,3,1,17.3434447503972
5,0.6,3,1,16.991315296066
6,0.6,3,1,16.6656571382512
7,0.6,3,1,16.3702117210169
8,0.6,3,1,16.1067267225085
9,0.6,3,1,15.8751848059602
10,0.6,3,1,15.6742239763727
11,0.6,3,1,15.5015913463437
12,0.6,3,1,15.3545385213231
13,0.6,3,1,15.2301271680323
14,0.6,3,1,15.125444338195
15,0.6,3,1,15.0377406616062
16,0.6,3,1,12.372112734739
17,0.6,3,1,12.2665784345962
18,0.6,3,1,12.1531601166847
19,0.6,3,1,12.075813048983
20,0.6,3,1,12.0156136383326
21,0.6,3,1,11.9733758279306
22,0.6,3,1,11.9426797121518
23,0.6,3,1,11.9212493393458
24,0.6,3,1,11.9061626580689
25,0.6,3,1,11.895582480974
26,0.6,3,1,11.8879830296944
27,0.6,3,1,11.8823607510447
28,0.6,3,1,11.8779973089466
29,0.6,3,1,11.8744505545977
30,0.6,3,1,11.8714507686785
31,0.6,3,1,11.8688482533637
32,0.6,3,1,11.8665619577717
33,0.6,3,1,11.8645496461666
34,0.6,3,1,11.8627867547433
35,0.6,3,1,11.8612552121678
36,0.6,3,1,11.8599375696717
37,0.6,3,1,11.8588149959877
38,0.6,3,1,11.8578671189025
39,0.6,3,1,11.8570728001942
40,0.6,3,1,11.8564111195299
41,0.6,3,1,11.8558622778262
42,0.6,3,1,11.8554088002861
43,0.6,3,1,11.8550350564059
44,0.6,3,1,11.8547274738707
45,0.6,3,1,11.8544744641737
46,0.6,3,1,11.8542662836761
47,0.6,3,1,11.8540948332641
48,0.6,3,1,11.8539534453079
49,0.6,3,1,11.8538366689358
50,0.6,3,1,11.8537400668781
2,0.6,3,2,18.1042974803516
3,0.6,3,2,17.71653092808
4,0.6,3,2,17.3434447503972
5,0.6,3,2,16.991315296066
6,0.6,3,2,16.6656571382512
7,0.6,3,2,16.3702117210169
8,0.6,3,2,16.1067267225085
9,0.6,3,2,15.8751848059602
10,0.6,3,2,15.6742239763727
11,0.6,3,2,15.5015913463437
12,0.6,3,2,15.3545385213231
13,0.6,3,2,15.2301271680323
14,0.6,3,2,15.125444338195
15,0.6,3,2,15.0377406616062
16,0.6,3,2,11.9913031636599
17,0.6,3,2,11.9271613740475
18,0.6,3,2,11.8050769095331
19,0.6,3,2,11.7453152384242
20,0.6,3,2,11.6945876396359
21,0.6,3,2,11.6658511674606
22,0.6,3,2,11.6466079790719
23,0.6,3,2,11.6360788595618
24,0.6,3,2,11.6304149563816
25,0.6,3,2,11.6281244700692
26,0.6,3,2,11.6276289133651
27,0.6,3,2,11.6280900576235
28,0.6,3,2,11.6288907257669
29,0.6,3,2,11.6297081342907
30,0.6,3,2,11.6303763380998
31,0.6,3,2,11.6308465109493
32,0.6,3,2,11.631127179175
33,0.6,3,2,11.6312559804937
34,0.6,3,2,11.631277319878
35,0.6,3,2,11.6312319846582
36,0.6,3,2,11.6311520039715
