"size","move","farmStay","habFact","ppue"
0.5,6,100,2,15.67579227192
0.5,6,100,3,16.0519852090338
0.5,6,100,4,15.6743320999066
0.6,6,1,1,16.567520433334
0.6,6,1,2,15.730841881358
0.6,6,1,3,16.4555392642885
0.6,6,1,4,16.505845378892
0.6,6,10,1,16.5878139041879
0.6,6,10,2,16.4804260469876
0.6,6,10,3,16.5426598446968
0.6,6,10,4,16.2044017977517
0.6,6,20,1,16.5530366695801
0.6,6,20,2,16.4572649263082
0.6,6,20,3,15.5832413778667
0.6,6,20,4,16.3288120903064
0.6,6,30,1,16.5035268331089
0.6,6,30,2,16.3629780913983
0.6,6,30,3,16.2535036279326
0.6,6,30,4,16.3020176437309
0.6,6,40,1,16.5268324299339
0.6,6,40,2,16.3685672231099
0.6,6,40,3,16.4891321799561
0.6,6,40,4,16.5459484613599
0.6,6,50,1,16.6131542803006
0.6,6,50,2,16.5953948914041
0.6,6,50,3,15.8640948477312
0.6,6,50,4,16.4939836996377
0.6,6,60,1,16.5938779800398
0.6,6,60,2,16.3596220550358
0.6,6,60,3,16.0339792110559
0.6,6,60,4,16.0818876569053
0.6,6,70,1,16.5752013108449
0.6,6,70,2,15.9202273104213
0.6,6,70,3,16.088389682651
0.6,6,70,4,15.7423260572958
0.6,6,80,1,16.5880463752346
0.6,6,80,2,16.4164488603524
0.6,6,80,3,16.5192616828943
0.6,6,80,4,16.4871101264965
0.6,6,90,1,16.5225257399322
0.6,6,90,2,16.293078165636
0.6,6,90,3,16.1110011387878
0.6,6,90,4,16.5629642378166
0.6,6,100,1,16.5638185417572
0.6,6,100,2,15.7415759798625
0.6,6,100,3,16.454541274085
0.6,6,100,4,15.9913904070293
0.7,6,1,1,16.9260964138708
0.7,6,1,2,16.3081069432073
0.7,6,1,3,16.7176418448853
0.7,6,1,4,16.5899278002187
0.7,6,10,1,16.8994107332282
0.7,6,10,2,16.7279369721436
0.7,6,10,3,15.0586897008028
0.7,6,10,4,16.7900338259925
0.7,6,20,1,16.7631250628691
0.7,6,20,2,16.7764840222087
0.7,6,20,3,15.579015596102
0.7,6,20,4,16.6945970669529
0.7,6,30,1,16.8810183759446
0.7,6,30,2,16.16407769537
0.7,6,30,3,16.3401849942435
0.7,6,30,4,16.3526168402253
0.7,6,40,1,16.8969439096794
0.7,6,40,2,16.1248666263765
0.7,6,40,3,16.4097039412915
0.7,6,40,4,15.8330916005046
0.7,6,50,1,16.8439923262872
0.7,6,50,2,16.7598473065399
0.7,6,50,3,16.5935367405015
0.7,6,50,4,16.8147472971326
0.7,6,60,1,16.6625192567572
0.7,6,60,2,16.9355075424667
0.7,6,60,3,16.4755126681218
0.7,6,60,4,16.7252273168533
0.7,6,70,1,16.9388724249768
0.7,6,70,2,16.9051867355154
0.7,6,70,3,16.7132497985015
0.7,6,70,4,16.4565846032152
0.7,6,80,1,16.922491671597
0.7,6,80,2,16.2266282017935
0.7,6,80,3,16.6705649888215
0.7,6,80,4,16.0987462006989
0.7,6,90,1,16.9849849309746
0.7,6,90,2,16.7647659266135
0.7,6,90,3,16.6003408072929
0.7,6,90,4,15.8260128878172
0.7,6,100,1,16.9476944353071
0.7,6,100,2,16.7143084592635
0.7,6,100,3,16.7443396435389
0.7,6,100,4,15.8798855151823
0,7,1,1,14.6085768790351
0,7,1,2,14.6085768790351
0,7,1,3,14.6085768790351
0,7,1,4,14.6085768790351
0,7,10,1,14.6085768790351
0,7,10,2,14.6085768790351
0,7,10,3,14.6085768790351
0,7,10,4,14.6085768790351
0,7,20,1,14.6085768790351
0,7,20,2,14.6085768790351
0,7,20,3,14.6085768790351
0,7,20,4,14.6085768790351
0,7,30,1,14.6085768790351
0,7,30,2,14.6085768790351
0,7,30,3,14.6085768790351
0,7,30,4,14.6085768790351
0,7,40,1,14.6085768790351
0,7,40,2,14.6085768790351
0,7,40,3,14.6085768790351
0,7,40,4,14.6085768790351
0,7,50,1,14.6085768790351
0,7,50,2,14.6085768790351
0,7,50,3,14.6085768790351
0,7,50,4,14.6085768790351
0,7,60,1,14.6085768790351
0,7,60,2,14.6085768790351
0,7,60,3,14.6085768790351
0,7,60,4,14.6085768790351
0,7,70,1,14.6085768790351
0,7,70,2,14.6085768790351
0,7,70,3,14.6085768790351
0,7,70,4,14.6085768790351
0,7,80,1,14.6085768790351
0,7,80,2,14.6085768790351
0,7,80,3,14.6085768790351
0,7,80,4,14.6085768790351
0,7,90,1,14.6085768790351
0,7,90,2,14.6085768790351
0,7,90,3,14.6085768790351
0,7,90,4,14.6085768790351
0,7,100,1,14.6085768790351
0,7,100,2,14.6085768790351
0,7,100,3,14.6085768790351
0,7,100,4,14.6085768790351
0.1,7,1,1,14.9038969049031
0.1,7,1,2,14.8314995041199
0.1,7,1,3,14.8965408072783
0.1,7,1,4,14.8558558250479
0.1,7,10,1,14.9194952456144
0.1,7,10,2,14.9012000951765
0.1,7,10,3,14.7881942149631
0.1,7,10,4,14.8745213061727
0.1,7,20,1,14.9205921713915
0.1,7,20,2,14.9108410016134
0.1,7,20,3,14.9024999815756
0.1,7,20,4,14.8745213061727
0.1,7,30,1,14.9156700110997
0.1,7,30,2,14.9012000951765
0.1,7,30,3,14.8322439324116
0.1,7,30,4,14.8982939718513
0.1,7,40,1,14.9178826339882
0.1,7,40,2,14.852213356226
0.1,7,40,3,14.8723191799454
0.1,7,40,4,14.8319419198262
0.1,7,50,1,14.9089253269576
0.1,7,50,2,14.9072574142399
0.1,7,50,3,14.7781474427231
0.1,7,50,4,14.8319419198262
0.1,7,60,1,14.9194952456144
0.1,7,60,2,14.9012000951765
0.1,7,60,3,14.7781474427231
0.1,7,60,4,14.8956646611913
0.1,7,70,1,14.9128296340362
0.1,7,70,2,14.852213356226
0.1,7,70,3,14.8322439324116
0.1,7,70,4,14.7371754648804
0.1,7,80,1,14.9089253269576
0.1,7,80,2,14.8925434919256
0.1,7,80,3,14.8723191799454
0.1,7,80,4,14.7747381980264
0.1,7,90,1,14.9038969049031
0.1,7,90,2,14.9120271284168
0.1,7,90,3,14.8539598848778
0.1,7,90,4,14.8745213061727
0.1,7,100,1,14.9156700110997
0.1,7,100,2,14.9072574142399
0.1,7,100,3,14.8539598848778
0.1,7,100,4,14.7747381980264
0.2,7,1,1,15.2405991760716
0.2,7,1,2,15.1788154588125
0.2,7,1,3,15.150882444286
0.2,7,1,4,15.1138421669121
0.2,7,10,1,15.2173073861505
0.2,7,10,2,15.2093057184919
0.2,7,10,3,15.190552558117
0.2,7,10,4,15.2012325531842
0.2,7,20,1,15.1743330320058
0.2,7,20,2,15.0888176493835
0.2,7,20,3,15.1771873670622
0.2,7,20,4,15.1886782612779
0.2,7,30,1,15.2370204427227
0.2,7,30,2,15.2269619139302
0.2,7,30,3,15.1099379052754
0.2,7,30,4,15.175547232581
0.2,7,40,1,15.2408914378818
0.2,7,40,2,15.0461043498376
0.2,7,40,3,15.1525148233383
0.2,7,40,4,14.9667529366949
0.2,7,50,1,15.2393469704609
0.2,7,50,2,15.1528298605211
0.2,7,50,3,15.0124709966829
0.2,7,50,4,15.1321749478386
0.2,7,60,1,15.2378643995192
0.2,7,60,2,15.1852527929553
0.2,7,60,3,14.9191446748082
0.2,7,60,4,14.759297936232
0.2,7,70,1,15.2272776552111
0.2,7,70,2,15.1961366505843
0.2,7,70,3,14.8384498213467
0.2,7,70,4,14.9920448777395
0.2,7,80,1,15.2420249543105
0.2,7,80,2,15.1412290075869
0.2,7,80,3,15.190552558117
0.2,7,80,4,15.0577261434797
0.2,7,90,1,15.1981187278231
0.2,7,90,2,15.2180719456078
0.2,7,90,3,15.2287643562388
0.2,7,90,4,15.0881606992002
0.2,7,100,1,15.2360218209208
0.2,7,100,2,15.0985016820944
0.2,7,100,3,15.2077353993603
0.2,7,100,4,15.1411806283304
0.3,7,1,1,15.5738271430193
0.3,7,1,2,15.5364934920441
0.3,7,1,3,15.4882604362537
0.3,7,1,4,15.5037254325793
0.3,7,10,1,15.5397423209655
0.3,7,10,2,15.436511657981
0.3,7,10,3,15.4278057929555
0.3,7,10,4,15.247473951362
0.3,7,20,1,15.5774314909559
0.3,7,20,2,15.5680904630112
0.3,7,20,3,15.3443795718642
0.3,7,20,4,15.008985364217
0.3,7,30,1,15.5116809831199
0.3,7,30,2,15.4134585926281
0.3,7,30,3,15.2139057132028
0.3,7,30,4,15.3982393483319
0.3,7,40,1,15.5693948549243
0.3,7,40,2,15.5275297120378
0.3,7,40,3,15.5434751937726
0.3,7,40,4,15.234803113722
0.3,7,50,1,15.5311107612105
0.3,7,50,2,15.4071026442137
0.3,7,50,3,15.4781685217614
0.3,7,50,4,15.4966102799922
0.3,7,60,1,15.5431455092329
0.3,7,60,2,15.5391016720434
0.3,7,60,3,15.4465900676036
0.3,7,60,4,15.3340165593132
0.3,7,70,1,15.5399776148903
0.3,7,70,2,15.5709056642284
0.3,7,70,3,15.4943190609266
0.3,7,70,4,14.9538666226428
0.3,7,80,1,15.5721065731071
0.3,7,80,2,15.4887324558792
0.3,7,80,3,15.0908686039279
0.3,7,80,4,15.1283703742989
0.3,7,90,1,15.5648508070255
0.3,7,90,2,15.49743355262
0.3,7,90,3,15.4694942262996
0.3,7,90,4,15.4587912091582
0.3,7,100,1,15.5275903541902
0.3,7,100,2,15.5620848804066
0.3,7,100,3,15.3688955050086
0.3,7,100,4,15.4995099420678
0.4,7,1,1,15.8547126951878
0.4,7,1,2,15.7940063862893
0.4,7,1,3,15.8129664500637
0.4,7,1,4,15.5911704387117
0.4,7,10,1,15.8886746880406
0.4,7,10,2,15.7408726292272
0.4,7,10,3,15.4858914588308
0.4,7,10,4,15.8530392656132
0.4,7,20,1,15.912859037966
0.4,7,20,2,15.7809740708756
0.4,7,20,3,15.8182886199917
0.4,7,20,4,15.6988632739475
0.4,7,30,1,15.8745195358072
0.4,7,30,2,15.8500304618194
0.4,7,30,3,15.7952944746746
0.4,7,30,4,15.7705874514197
0.4,7,40,1,15.8607874010195
0.4,7,40,2,15.6909847739572
0.4,7,40,3,15.8497145469474
0.4,7,40,4,15.7017006882389
0.4,7,50,1,15.8885554549313
0.4,7,50,2,15.802950384859
0.4,7,50,3,15.7313999683097
0.4,7,50,4,15.7507935594667
0.4,7,60,1,15.7917492611143
0.4,7,60,2,15.7019957555485
0.4,7,60,3,15.7706215953144
0.4,7,60,4,15.0682122281514
0.4,7,70,1,15.8619587301514
0.4,7,70,2,15.7777315721336
0.4,7,70,3,15.4366297423886
0.4,7,70,4,15.4183832272239
0.4,7,80,1,15.8917224967472
0.4,7,80,2,15.6539171492689
0.4,7,80,3,15.5544450222236
0.4,7,80,4,15.0254244213397
0.4,7,90,1,15.8814421902017
0.4,7,90,2,15.8926755385027
0.4,7,90,3,15.8779661589363
0.4,7,90,4,15.8286764792905
0.4,7,100,1,15.8866386866283
0.4,7,100,2,15.7235808803415
0.4,7,100,3,15.8346593592889
0.4,7,100,4,15.6493270870559
0.5,7,1,1,16.2712063191179
0.5,7,1,2,15.9711093796075
0.5,7,1,3,16.0709241005449
0.5,7,1,4,16.1579395124112
0.5,7,10,1,16.1220477638266
0.5,7,10,2,16.0302587521904
0.5,7,10,3,15.7271809262196
0.5,7,10,4,16.1235378767594
0.5,7,20,1,16.1990588792199
0.5,7,20,2,16.0595390352948
0.5,7,20,3,15.6146835492221
0.5,7,20,4,16.1416294427928
0.5,7,30,1,16.2677296360421
0.5,7,30,2,15.1768410645328
0.5,7,30,3,15.9073798272981
0.5,7,30,4,16.1609299015928
0.5,7,40,1,16.2033678855147
0.5,7,40,2,16.1600614912206
0.5,7,40,3,16.1524134244931
0.5,7,40,4,15.4302454624333
0.5,7,50,1,16.2450243279327
0.5,7,50,2,15.3684156504352
0.5,7,50,3,16.087651362566
0.5,7,50,4,16.09305292828
0.5,7,60,1,16.2244474567745
0.5,7,60,2,16.2207901155775
0.5,7,60,3,15.6739279043142
0.5,7,60,4,16.0808287572303
0.5,7,70,1,16.2147527594595
0.5,7,70,2,16.1277889458993
0.5,7,70,3,16.1563618169494
0.5,7,70,4,16.2324194421282
0.5,7,80,1,16.2048664478264
0.5,7,80,2,16.2468812733101
0.5,7,80,3,16.1937807540598
0.5,7,80,4,15.8057403327139
0.5,7,90,1,16.2238775577587
0.5,7,90,2,16.2326941173328
0.5,7,90,3,15.9502893484512
0.5,7,90,4,16.1892166332575
0.5,7,100,1,16.2135232991881
0.5,7,100,2,15.8569936393776
0.5,7,100,3,15.8927241377781
0.5,7,100,4,15.8690725192722
0.6,7,1,1,16.5786020297175
0.6,7,1,2,16.4587292224548
0.6,7,1,3,16.3850753022718
0.6,7,1,4,16.5067146001133
0.6,7,10,1,16.5932574992199
0.6,7,10,2,16.2581411502789
0.6,7,10,3,16.4415689065792
0.6,7,10,4,16.2899347234076
0.6,7,20,1,16.6003018901665
0.6,7,20,2,16.5413224410475
0.6,7,20,3,16.6117402603259
0.6,7,20,4,16.234903999294
0.6,7,30,1,16.6023338941304
0.6,7,30,2,16.1430843317425
0.6,7,30,3,16.3672631217173
0.6,7,30,4,15.9174276418241
0.6,7,40,1,16.4775273605315
0.6,7,40,2,16.5080214477429
0.6,7,40,3,16.4736595350609
0.6,7,40,4,16.366015475466
0.6,7,50,1,16.556465104922
0.6,7,50,2,16.4541232422021
0.6,7,50,3,16.5348847881958
0.6,7,50,4,16.5320504416391
0.6,7,60,1,16.5659884488648
0.6,7,60,2,16.137208173881
0.6,7,60,3,16.562675808932
0.6,7,60,4,15.3258215902532
0.6,7,70,1,16.5428548092734
0.6,7,70,2,16.2003551885033
0.6,7,70,3,16.4638149013539
0.6,7,70,4,15.8956734806906
0.6,7,80,1,16.6129366109513
0.6,7,80,2,16.201036321873
0.6,7,80,3,16.3705599107725
0.6,7,80,4,16.162784953086
0.6,7,90,1,16.5728718511491
0.6,7,90,2,16.4113679053858
0.6,7,90,3,16.1508811850364
0.6,7,90,4,16.2291687305384
0.6,7,100,1,16.514574110667
0.6,7,100,2,16.5559395761081
0.6,7,100,3,16.4400101237736
0.6,7,100,4,16.548387986842
0.7,7,1,1,16.8867419208654
0.7,7,1,2,16.4662335717865
0.7,7,1,3,16.7426533386247
0.7,7,1,4,16.8543395335905
0.7,7,10,1,16.8009422606741
0.7,7,10,2,16.7639475066631
0.7,7,10,3,16.9504828369845
0.7,7,10,4,16.9236050321757
0.7,7,20,1,16.9644795042762
0.7,7,20,2,16.9091819606365
0.7,7,20,3,16.5420797219766
0.7,7,20,4,16.6576294273866
0.7,7,30,1,16.9630112795043
0.7,7,30,2,16.6277566754151
0.7,7,30,3,16.793460834379
0.7,7,30,4,16.9443867926673
0.7,7,40,1,16.929886437606
0.7,7,40,2,16.4902181366689
0.7,7,40,3,16.8231150524281
0.7,7,40,4,16.2976100829914
0.7,7,50,1,16.9680791592656
0.7,7,50,2,16.9107743815688
0.7,7,50,3,16.6774759819936
0.7,7,50,4,16.7863736511439
0.7,7,60,1,16.7696118723255
0.7,7,60,2,16.8937676577484
0.7,7,60,3,16.9338821241482
0.7,7,60,4,16.3836343946391
0.7,7,70,1,16.9465387817107
0.7,7,70,2,16.749869379293
0.7,7,70,3,16.5823374091693
0.7,7,70,4,16.5169090874996
0.7,7,80,1,16.9838179063731
0.7,7,80,2,16.9349220606903
0.7,7,80,3,16.687039188905
0.7,7,80,4,16.6023897171767
0.7,7,90,1,16.9691537657889
0.7,7,90,2,16.8810568812998
0.7,7,90,3,16.9216377981486
0.7,7,90,4,16.5956543789835
0.7,7,100,1,16.9626254870045
0.7,7,100,2,16.8934389123723
0.7,7,100,3,16.450037944603
0.7,7,100,4,16.6855818998968
0,8,1,1,14.6085768790351
0,8,1,2,14.6085768790351
0,8,1,3,14.6085768790351
0,8,1,4,14.6085768790351
0,8,10,1,14.6085768790351
0,8,10,2,14.6085768790351
0,8,10,3,14.6085768790351
0,8,10,4,14.6085768790351
0,8,20,1,14.6085768790351
0,8,20,2,14.6085768790351
0,8,20,3,14.6085768790351
0,8,20,4,14.6085768790351
0,8,30,1,14.6085768790351
0,8,30,2,14.6085768790351
0,8,30,3,14.6085768790351
0,8,30,4,14.6085768790351
0,8,40,1,14.6085768790351
0,8,40,2,14.6085768790351
0,8,40,3,14.6085768790351
0,8,40,4,14.6085768790351
0,8,50,1,14.6085768790351
0,8,50,2,14.6085768790351
0,8,50,3,14.6085768790351
0,8,50,4,14.6085768790351
0,8,60,1,14.6085768790351
0,8,60,2,14.6085768790351
0,8,60,3,14.6085768790351
0,8,60,4,14.6085768790351
0,8,70,1,14.6085768790351
0,8,70,2,14.6085768790351
0,8,70,3,14.6085768790351
0,8,70,4,14.6085768790351
0,8,80,1,14.6085768790351
0,8,80,2,14.6085768790351
0,8,80,3,14.6085768790351
0,8,80,4,14.6085768790351
0,8,90,1,14.6085768790351
0,8,90,2,14.6085768790351
0,8,90,3,14.6085768790351
0,8,90,4,14.6085768790351
0,8,100,1,14.6085768790351
0,8,100,2,14.6085768790351
0,8,100,3,14.6085768790351
0,8,100,4,14.6085768790351
0.1,8,1,1,14.9084311080303
0.1,8,1,2,14.8683507693381
0.1,8,1,3,14.8704660229043
0.1,8,1,4,14.8732270171329
0.1,8,10,1,14.9217886985663
0.1,8,10,2,14.8582826836594
0.1,8,10,3,14.8203451655538
0.1,8,10,4,14.8086289794623
0.1,8,20,1,14.9194050398414
0.1,8,20,2,14.9078745624994
0.1,8,20,3,14.9109774856559
0.1,8,20,4,14.7826361903561
0.1,8,30,1,14.9225431500839
0.1,8,30,2,14.9160761569144
0.1,8,30,3,14.9059184366902
0.1,8,30,4,14.8732270171329
0.1,8,40,1,14.9225431500839
0.1,8,40,2,14.8683507693381
0.1,8,40,3,14.8974409981592
0.1,8,40,4,14.9067597759704
0.1,8,50,1,14.9194050398414
0.1,8,50,2,14.9005916613233
0.1,8,50,3,14.9109774856559
0.1,8,50,4,14.8312912470033
0.1,8,60,1,14.9084311080303
0.1,8,60,2,14.8683507693381
0.1,8,60,3,14.8531161220458
0.1,8,60,4,14.7906869246766
0.1,8,70,1,14.9217886985663
0.1,8,70,2,14.9078745624994
0.1,8,70,3,14.9059184366902
0.1,8,70,4,14.8535989264835
0.1,8,80,1,14.9217886985663
0.1,8,80,2,14.9078745624994
0.1,8,80,3,14.9059184366902
0.1,8,80,4,14.8732270171329
0.1,8,90,1,14.9208197690771
0.1,8,90,2,14.9130185758076
0.1,8,90,3,14.8531161220458
0.1,8,90,4,14.7826361903561
0.1,8,100,1,14.9208197690771
0.1,8,100,2,14.9130185758076
0.1,8,100,3,14.8203451655538
0.1,8,100,4,14.7826361903561
0.2,8,1,1,15.2156177362448
0.2,8,1,2,15.1875356755567
0.2,8,1,3,15.2109312696564
0.2,8,1,4,15.1155504263026
0.2,8,10,1,15.2381741631604
0.2,8,10,2,15.0447942980398
0.2,8,10,3,15.0644916209628
0.2,8,10,4,14.911455633545
0.2,8,20,1,15.2079732004822
0.2,8,20,2,15.1655547601783
0.2,8,20,3,15.1898478732291
0.2,8,20,4,15.1636767039754
0.2,8,30,1,15.2358386462671
0.2,8,30,2,15.1875356755567
0.2,8,30,3,15.2102981904869
0.2,8,30,4,14.911455633545
0.2,8,40,1,15.2243404197899
0.2,8,40,2,15.1700679390715
0.2,8,40,3,15.2166490613241
0.2,8,40,4,15.1216511593491
0.2,8,50,1,15.230946146389
0.2,8,50,2,15.1896348600494
0.2,8,50,3,15.1527139290574
0.2,8,50,4,15.1608787629323
0.2,8,60,1,15.2443338494151
0.2,8,60,2,15.133047373923
0.2,8,60,3,15.0845626429611
0.2,8,60,4,15.2005409216058
0.2,8,70,1,15.2339182428852
0.2,8,70,2,15.1504245964058
0.2,8,70,3,15.1898478732291
0.2,8,70,4,15.1483331173018
0.2,8,80,1,15.2385744752976
0.2,8,80,2,15.1119146196587
0.2,8,80,3,15.2040547035282
0.2,8,80,4,15.0434417903005
0.2,8,90,1,15.2415766769756
0.2,8,90,2,15.2279217411096
0.2,8,90,3,15.2130736196096
0.2,8,90,4,14.9951324691183
0.2,8,100,1,15.2439192651315
0.2,8,100,2,15.2399664253606
0.2,8,100,3,14.9424822054841
0.2,8,100,4,14.8763052970213
0.3,8,1,1,15.5610230032215
0.3,8,1,2,15.1522844273478
0.3,8,1,3,15.5356332981949
0.3,8,1,4,15.5112103357559
0.3,8,10,1,15.5679412782858
0.3,8,10,2,15.5438310483057
0.3,8,10,3,15.334296371571
0.3,8,10,4,15.1693454434724
0.3,8,20,1,15.5655159887876
0.3,8,20,2,15.4513798688612
0.3,8,20,3,15.5593514191644
0.3,8,20,4,15.2250172916938
0.3,8,30,1,15.57729692933
0.3,8,30,2,15.5497226299877
0.3,8,30,3,15.4640273683425
0.3,8,30,4,15.271048919716
0.3,8,40,1,15.5538667441499
0.3,8,40,2,15.5097265598207
0.3,8,40,3,15.4079655811622
0.3,8,40,4,15.3437950731252
0.3,8,50,1,15.5804856811974
0.3,8,50,2,15.5085589152928
0.3,8,50,3,15.3284880562743
0.3,8,50,4,15.5040448804679
0.3,8,60,1,15.5700062617092
0.3,8,60,2,15.5381805643692
0.3,8,60,3,15.3284880562743
0.3,8,60,4,15.0484691834555
0.3,8,70,1,15.5721160076573
0.3,8,70,2,15.526820519638
0.3,8,70,3,15.4379716593489
0.3,8,70,4,15.2670006678994
0.3,8,80,1,15.5676386353058
0.3,8,80,2,15.5630477368874
0.3,8,80,3,15.4366599325914
0.3,8,80,4,15.3328881136238
0.3,8,90,1,15.5743110236493
0.3,8,90,2,15.4805983401472
0.3,8,90,3,15.516781994827
0.3,8,90,4,15.4595952198507
0.3,8,100,1,15.5680340556838
0.3,8,100,2,15.5676587508419
0.3,8,100,3,15.3981957861652
0.3,8,100,4,15.5548328044878
0.4,8,1,1,15.9003696976272
0.4,8,1,2,15.7790287914185
0.4,8,1,3,15.6353224860316
0.4,8,1,4,15.6997780518115
0.4,8,10,1,15.8503236088543
0.4,8,10,2,15.7413217784852
0.4,8,10,3,15.4906117893566
0.4,8,10,4,15.8911273248342
0.4,8,20,1,15.9046378696897
0.4,8,20,2,15.5651571042945
0.4,8,20,3,15.8579889121538
0.4,8,20,4,15.4244764941919
0.4,8,30,1,15.8868565347288
0.4,8,30,2,15.8716595722246
0.4,8,30,3,15.6959280417163
0.4,8,30,4,15.4197679487436
0.4,8,40,1,15.8977164884348
0.4,8,40,2,15.9032848923855
0.4,8,40,3,15.7791175853106
0.4,8,40,4,15.4990240834957
0.4,8,50,1,15.8928347750161
0.4,8,50,2,15.7099349399411
0.4,8,50,3,15.901458307696
0.4,8,50,4,15.8292357787837
0.4,8,60,1,15.8983280860155
0.4,8,60,2,15.8471620310829
0.4,8,60,3,15.9051429945614
0.4,8,60,4,15.6039678057799
0.4,8,70,1,15.8522952657573
0.4,8,70,2,15.8202818908665
0.4,8,70,3,15.8059638825325
0.4,8,70,4,15.6783591774637
0.4,8,80,1,15.8862770486678
0.4,8,80,2,15.7485400506851
0.4,8,80,3,15.7089455349975
0.4,8,80,4,15.8611520461874
0.4,8,90,1,15.9082912909943
0.4,8,90,2,15.688102984388
0.4,8,90,3,15.4003201771435
0.4,8,90,4,15.8153268831592
0.4,8,100,1,15.863402866297
0.4,8,100,2,15.8512623973299
0.4,8,100,3,15.812171982251
0.4,8,100,4,15.7422022785684
0.5,8,1,1,16.2544491396545
0.5,8,1,2,16.223434324106
0.5,8,1,3,16.2347928521441
0.5,8,1,4,16.1405818732953
0.5,8,10,1,16.2157302289155
0.5,8,10,2,16.1630346163674
0.5,8,10,3,16.0366058131394
0.5,8,10,4,16.2473565760217
0.5,8,20,1,16.1846041586853
0.5,8,20,2,16.1501367641983
0.5,8,20,3,16.1313669296552
0.5,8,20,4,16.1241792737628
0.5,8,30,1,16.1096314941338
0.5,8,30,2,16.2104265562283
0.5,8,30,3,16.154501394207
0.5,8,30,4,16.0111333189109
0.5,8,40,1,16.2054124611934
0.5,8,40,2,16.0952297993494
0.5,8,40,3,16.188169739721
0.5,8,40,4,16.192264150124
0.5,8,50,1,16.2587944011506
0.5,8,50,2,16.1215705307638
0.5,8,50,3,16.0401029099365
0.5,8,50,4,16.0389686878694
0.5,8,60,1,16.2279403950414
0.5,8,60,2,16.2367861904644
0.5,8,60,3,16.1014328138024
0.5,8,60,4,16.2185616333385
0.5,8,70,1,16.256637512793
0.5,8,70,2,16.1574387517727
0.5,8,70,3,16.2523852300443
0.5,8,70,4,16.0430393927977
0.5,8,80,1,16.2318991596305
0.5,8,80,2,15.7528645636
0.5,8,80,3,16.0786677391854
0.5,8,80,4,16.1793559487131
0.5,8,90,1,16.1868652289615
0.5,8,90,2,15.9234733057464
0.5,8,90,3,15.9954291755426
0.5,8,90,4,15.6718430209348
0.5,8,100,1,16.2564137687937
0.5,8,100,2,16.0597587919899
0.5,8,100,3,16.2270398432284
0.5,8,100,4,15.5834363219862
0.6,8,1,1,16.6056540264251
0.6,8,1,2,16.3780504780652
0.6,8,1,3,16.5363818158603
0.6,8,1,4,16.3933333373577
0.6,8,10,1,16.6090696474093
0.6,8,10,2,16.1953429844666
0.6,8,10,3,16.4512056682738
0.6,8,10,4,15.6273681232363
0.6,8,20,1,16.5881090958138
0.6,8,20,2,16.3492926321489
0.6,8,20,3,16.1180209134569
0.6,8,20,4,16.4652513966892
0.6,8,30,1,16.5940653381207
0.6,8,30,2,16.5590223303166
0.6,8,30,3,16.5052204816297
0.6,8,30,4,16.4713000972168
0.6,8,40,1,16.5953432131757
0.6,8,40,2,16.4853156008064
0.6,8,40,3,16.3198037785617
0.6,8,40,4,16.5541020254176
0.6,8,50,1,16.5576651600629
0.6,8,50,2,16.3742744386208
0.6,8,50,3,16.5137808069692
0.6,8,50,4,16.4556023794541
0.6,8,60,1,16.5830121320028
0.6,8,60,2,16.5337310016778
0.6,8,60,3,16.1905231398697
0.6,8,60,4,16.1501379339658
0.6,8,70,1,16.5010034652624
0.6,8,70,2,16.5400004388626
0.6,8,70,3,16.2822112263853
0.6,8,70,4,16.3200614156836
0.6,8,80,1,16.6235899468462
0.6,8,80,2,16.4952499914392
0.6,8,80,3,16.421358258402
0.6,8,80,4,16.5159223575851
0.6,8,90,1,16.4854039876647
0.6,8,90,2,16.5205170814337
0.6,8,90,3,15.991283268429
0.6,8,90,4,16.1948913470555
0.6,8,100,1,16.5991537799421
0.6,8,100,2,16.375738703075
0.6,8,100,3,16.5066130384535
0.6,8,100,4,16.5130609132053
0.7,8,1,1,16.8429581946704
0.7,8,1,2,16.89666370052
0.7,8,1,3,16.9644549315342
0.7,8,1,4,16.7709123289728
0.7,8,10,1,16.9733546277659
0.7,8,10,2,16.7929922273179
0.7,8,10,3,16.8318778300042
0.7,8,10,4,16.2941394844365
0.7,8,20,1,16.9161426323179
0.7,8,20,2,16.9657685016164
0.7,8,20,3,16.7443306970502
0.7,8,20,4,16.5214086820822
0.7,8,30,1,16.9758563839954
0.7,8,30,2,16.5129912872024
0.7,8,30,3,16.9146381914993
0.7,8,30,4,16.8912222733049
0.7,8,40,1,16.9602793788282
0.7,8,40,2,16.9447144354503
0.7,8,40,3,16.8719904351673
0.7,8,40,4,16.7414395217414
0.7,8,50,1,16.9383418742777
0.7,8,50,2,16.949573023684
0.7,8,50,3,16.6319398256545
0.7,8,50,4,16.8526852902998
0.7,8,60,1,16.9670373911082
0.7,8,60,2,16.7488398694341
0.7,8,60,3,16.216311925366
0.7,8,60,4,16.5478082567408
0.7,8,70,1,16.8397574032893
0.7,8,70,2,16.3806145047407
0.7,8,70,3,16.9571619303014
0.7,8,70,4,16.8059743769161
0.7,8,80,1,16.8896956575283
0.7,8,80,2,16.7702775294633
0.7,8,80,3,16.867465692755
0.7,8,80,4,16.8913607677664
0.7,8,90,1,16.9588193311039
0.7,8,90,2,16.7623871899872
0.7,8,90,3,16.8055916513847
